City,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
Tyrone,,,1,,,1,,,,1,,,3
Ulysses,,,,,,,,,1,,,,1
Union Dale,,,,,,,,,1,,,,1
Uniontown,,,2,,,1,,2,1,,,,6
Unionville,,,,,,,,,,1,,,1
University Park,,,,3,1,,2,,2,,1,,9
Upper St. Clair,,,,,,,1,,,,1,,2
Valencia,,,,,,,1,,,,,,1
Valley Forge,,,,,,,,,,1,,,1
Valley View,,,,,,1,,,,,,,1
Vandergrift,,,,,,,,1,,,,,1
Venetia,,,,,,,,,,1,,,1
Verona,,,,,,1,,,,,,,1
Villanova,,,,,,1,,,,,,,1
Volant,,,,,,,,,,,,1,1
Wagontown,,,,,,1,,,,,,,1
Wallingford,,,,,,,,,,1,,,1
Wampum,,,,,,,,1,,,,,1
Wapwallopen,,,,,,,,1,,,,,1
Warminster,,,2,,1,4,1,1,,1,1,,11
Warren,,,1,,1,1,,,,2,,,5
