City,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
North Falmouth,1,,,,1,,1,,,,,,3
North Grafton,,,,,,,,,,1,1,,2
North Oxford,,,1,,,,,,,,,,1
North Reading,,,,,,,,,,,1,,1
Northampton,,,1,,,,,1,1,2,1,1,7
Northborough,,,,,3,,,,1,,1,,5
Northbridge,1,,,1,,1,1,1,,,,,5
Northfield,,1,,,1,1,,,,2,,,5
Norton,1,,,,,,,,1,1,,,3
Norwell,,,1,1,1,,,,,,1,,4
Norwood,1,,,,1,1,,,,,1,1,5
Oak Bluffs,,,1,,1,,,1,1,,1,,5
Oakham,,,,,,1,,,,1,,,2
Onset,,,,,,1,,,,,,,1
Orange,,,,,,1,,,,,,,1
Orleans,,,,,,,,,1,,,1,2
Osterville,,,,1,1,1,1,,1,,,,5
Oxford,,,,1,,1,,,1,1,,,4
Paxton,,,,,,,,,1,,,,1
Peabody,,1,1,1,,1,1,,1,1,,,7
Pembroke,,,,1,,,,1,1,2,,,5
Pepperell,,,,,,,,,1,,,,1
Phillipston,,,,,1,1,,,,,1,,3
Pittsfield,,,,,2,,1,1,1,1,,,6
Plainville,,,,,,,1,,,1,,,2
Plymouth,1,1,3,2,11,10,9,8,5,6,6,1,63
Plympton,,,,,1,,,,,,,,1
Princeton,,,,,1,,,,,1,,,2
Provincetown,,,,,2,,1,,,,1,,4
Quincy,1,,,1,1,2,,,,2,,,7
Randolph,,,,,1,,,,,,,,1
Raynham,5,1,,1,4,5,4,4,1,,2,4,31
Reading,,,,,1,1,1,,,,,,3
Rehoboth,,,1,,,,,,1,3,,,5
Revere,,,,,,1,,,,1,,,2
Richmond,2,,,,,1,,,,1,,,4
Rockland,,,,,,,,1,,,,,1
Rockport,,,,,1,1,,1,,,,,3
Roslindale,,,,,,,,,1,,,,1
Rowley,,,,,,,,,,1,,,1
Royalston,,,,,,,,,,1,,,1
Rutland,,,,,2,1,,,,,,,3
S. Yarmouth,,,,,,1,,,,,,,1
Sagamore Beach,,,,,,,,,1,,,,1
Salem,1,,2,,,,2,3,4,2,2,,16
Salisbury,2,1,3,2,1,1,,2,1,,1,,14
Sandwich,,,,,,1,,,2,1,1,,5
Saugus,,,,,,,,,,,1,,1
Scituate,,,,,2,,,,,,1,,3
Seekonk,2,,,,1,1,,1,,,3,,8
Sharon,1,,1,,1,2,,1,,2,,,8
Shelburne Falls,,,,,,,,1,,,,,1
Sherborn,,,,1,,,,,,1,,,2
Shirley,,,,,,1,,,1,1,,,3
Shrewsbury,,,1,1,1,,,1,1,,2,,7
Shutesbury,,,,,,1,,,,,,,1
Somerset,,,,,1,,1,,,1,,,3
Somerville,,,2,2,2,,1,2,1,2,3,1,16
South Boston,,,1,,1,1,,,1,1,,1,6
South Carver,,,,,,,,,,,1,,1
South Dartmouth,,,,,,,,,,1,,,1
South Dennis,,,,,,,1,,,,,,1
South Hadley,,,,1,,,,,,1,,,2
South Hamilton,,,,,,,1,,,,,,1
South Yarmouth,,,,,1,,,1,,1,,,3
Southborough,,,,,1,,,,,,1,,2
Southbridge,,,,,,,,1,,,1,,2
Southfield,,,,,,1,,1,,,,,2
Southwick,,,,,,,,,2,,,,2
Spectacle Island,,,,,,1,,,,,,,1
Spencer,,,,,,,,,1,,,,1
Springfield,5,4,1,3,9,4,6,4,2,3,2,4,47
Sterling,1,,,,,,,,,,,,1
Stoneham,,,,,1,,1,,2,,1,,5
Stow,,,,,1,,,,,,1,,2
Sturbridge,,,,,1,1,1,,,1,,,4
Sudbury,,,,,2,,,,,1,1,,4
Sunderland,,,,,,,,,,1,,,1
Sutton,,,,,,1,,1,,,,1,3
Swampscott,,,,,1,,1,,,1,,,3
